idx,true_genre,track_id,cqt_path,audio_path,filename,num_segments,clip_sec,rng_seed,drive_file_id
1279,metal,1269922,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1269922\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1269922\1269922.mp3,1269922.mp3,10,5.0,0,1SpPgSFISg10HPMEqSEuC3cnKscdYYrY0
1280,metal,1271864,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1271864\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1271864\1271864.mp3,1271864.mp3,10,5.0,0,1cibJENgUchOql1-Hvr6HNhoMzekPaMMQ
1281,metal,1271865,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1271865\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1271865\1271865.mp3,1271865.mp3,10,5.0,0,1EQr9jwGY-7WmV15UEMVnECa6pqFxDLT4
1282,metal,1271866,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1271866\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1271866\1271866.mp3,1271866.mp3,10,5.0,0,174pYDVLul3Qd9YLlaytGW7Iqx_3LB_oa
1283,metal,1271867,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1271867\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1271867\1271867.mp3,1271867.mp3,10,5.0,0,1yJ8ekD-5--uiu6OMgp6fvJEcQK3NNgNn
1284,metal,1271868,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1271868\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1271868\1271868.mp3,1271868.mp3,10,5.0,0,1IK4JW3hcLJi_MIjL2DGzDuBsyvEu556h
1285,metal,1271869,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1271869\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1271869\1271869.mp3,1271869.mp3,10,5.0,0,1763ufMLSUWAEtueqMYyzVSENpP7rwjyy
1286,metal,1279157,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1279157\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1279157\1279157.mp3,1279157.mp3,10,5.0,0,1KD-_XzCIwoA0-FY1Eka19kk2DPUQZu4S
1287,metal,1279158,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1279158\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1279158\1279158.mp3,1279158.mp3,10,5.0,0,12nWANTfx08rY5bjYasA1yOAsDzgCAlFr
1288,metal,1279159,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1279159\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1279159\1279159.mp3,1279159.mp3,10,5.0,0,1-w8WCZeQvYoKU0D2OgPe0tE0Kwnfa9Yv
1289,metal,1279160,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1279160\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1279160\1279160.mp3,1279160.mp3,10,5.0,0,1YoTKA_xijuKX2U99IjSu50bN592lIbEZ
1290,metal,1279161,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1279161\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1279161\1279161.mp3,1279161.mp3,10,5.0,0,1DSbq_uIzWocVfJbg0R6L6UgZQBTMjSrp
1291,metal,1283560,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1283560\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1283560\1283560.mp3,1283560.mp3,10,5.0,0,1AFLs_tqBfqNNHb5SMZalKwyJbrniLm0P
1292,metal,1287573,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1287573\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1287573\1287573.mp3,1287573.mp3,10,5.0,0,1qiUNNprKkP6ss-cDuyprhhJBD0-l2ce6
1293,metal,1287574,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1287574\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1287574\1287574.mp3,1287574.mp3,10,5.0,0,1le7WuWuxxP7MS7lXqhuOIvCxch4YklJE
1294,metal,1287575,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1287575\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1287575\1287575.mp3,1287575.mp3,10,5.0,0,1xOJ_UShkXD0DDrjnf0tUHEX6t2BM779w
1295,metal,1287576,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1287576\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1287576\1287576.mp3,1287576.mp3,10,5.0,0,1ev-eXwbrohjADuyRfsTnxOm0khSEuOgk
1296,metal,1299475,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1299475\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1299475\1299475.mp3,1299475.mp3,10,5.0,0,1rt8g6tEhbo73klzuErmuiwL03cC7RQqQ
1297,metal,1299476,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1299476\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1299476\1299476.mp3,1299476.mp3,10,5.0,0,1XPkq9oy36gq1j5XK1srqoYwj1N9T1LWo
1298,metal,1299477,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1299477\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1299477\1299477.mp3,1299477.mp3,10,5.0,0,19_13FihyacAbi1myCKawc8Wgu1E9j-PQ
1299,metal,1299478,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1299478\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1299478\1299478.mp3,1299478.mp3,10,5.0,0,1o29CBILBwebOCfkXhhI6Y8CRROtyZy2c
1300,metal,1299630,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1299630\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1299630\1299630.mp3,1299630.mp3,10,5.0,0,1OV-xD8H3BxSngJVkvEVZkMCsOkHBk0tc
1301,metal,1299636,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1299636\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1299636\1299636.mp3,1299636.mp3,10,5.0,0,1yqDFmsfREcORnJE0zYHhw452niiEYnrz
1302,metal,1319686,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1319686\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1319686\1319686.mp3,1319686.mp3,10,5.0,0,1aRgasCw1WndsirNr91ROuaVfHy1gHRFN
1303,metal,1321982,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1321982\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1321982\1321982.mp3,1321982.mp3,10,5.0,0,10_x2WUyxtNdq2MEKAd8cJnOGglJCOfnz
1304,metal,1321983,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1321983\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1321983\1321983.mp3,1321983.mp3,10,5.0,0,1RZQf83whXfTCj8IGph6eLkuBZrWKUbD-
1305,metal,1321985,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1321985\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1321985\1321985.mp3,1321985.mp3,10,5.0,0,1S0NX7eSe0gLPi6vNxXA-yRi8fqC2tN_c
1306,metal,1331574,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1331574\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1331574\1331574.mp3,1331574.mp3,10,5.0,0,1Mz9wsHAMBlNrWotKUe-1ARags6z2a8t1
1307,metal,1334745,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334745\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334745\1334745.mp3,1334745.mp3,10,5.0,0,1ic8qCd5fsIuzj8zrl1BYpZa0jlTJcewy
1308,metal,1334746,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334746\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334746\1334746.mp3,1334746.mp3,10,5.0,0,1Vwxv1tTqS-BP_uric9rqfn_MUCRkgeHO
1309,metal,1334748,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334748\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334748\1334748.mp3,1334748.mp3,10,5.0,0,15PckgBhetO-NOoJZc-7ws2YjhWJ-MuTF
1310,metal,1334752,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334752\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334752\1334752.mp3,1334752.mp3,10,5.0,0,18tNV1dffr5S8ZR4ye1h1Wyy6ee46V9EI
1311,metal,1334757,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334757\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334757\1334757.mp3,1334757.mp3,10,5.0,0,1ouc6R7ohZsFhqmIgDdlQ0iMt6xdyprQG
1312,metal,1334758,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334758\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334758\1334758.mp3,1334758.mp3,10,5.0,0,11rD3FFYQApcOfJa_yiHUKTDrhme4l3oD
1313,metal,1334759,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334759\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334759\1334759.mp3,1334759.mp3,10,5.0,0,1Ypw7BiA7YmHlfArIT15KlcLilSkV_08F
1314,metal,1334766,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1334766\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1334766\1334766.mp3,1334766.mp3,10,5.0,0,1bdx9X5cjWbemkDzBAwcgh8EqO_hCGNYf
1315,metal,1339471,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339471\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339471\1339471.mp3,1339471.mp3,10,5.0,0,1Bf_8UEGyxq733IM1AhFk-pB7uq4tNvzL
1316,metal,1339480,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339480\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339480\1339480.mp3,1339480.mp3,10,5.0,0,18XHha2sFHItXpVo8wfxPHr6j8KD_8HM1
1317,metal,1339481,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339481\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339481\1339481.mp3,1339481.mp3,10,5.0,0,1-ruZNpZ7StTcGOs8yvkvSqvTqWKPDjGh
1318,metal,1339596,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339596\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339596\1339596.mp3,1339596.mp3,10,5.0,0,1kJTziDdC7ugM6WRF8pUDHlnQtFjxh7qa
1319,metal,1339598,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339598\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339598\1339598.mp3,1339598.mp3,10,5.0,0,1Heneuye-OhJO97PnTa-4kdUwkM0pdxim
1320,metal,1339667,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339667\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339667\1339667.mp3,1339667.mp3,10,5.0,0,1wTIi1NCo77qNxSQiX89E8uLHHvUaD-Ls
1321,metal,1339668,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339668\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339668\1339668.mp3,1339668.mp3,10,5.0,0,12LCsz4G3BKvCw9FAQMXmXG5dHxAg-CSc
1322,metal,1339672,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339672\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339672\1339672.mp3,1339672.mp3,10,5.0,0,17FGOesxD8zdYQ9zO6JrTaH8eCCsiHa4s
1323,metal,1339673,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339673\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339673\1339673.mp3,1339673.mp3,10,5.0,0,1Ht_F8klW1HcSk5PnAlq0TaqLwd47jnYd
1324,metal,1339674,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339674\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339674\1339674.mp3,1339674.mp3,10,5.0,0,1tduaeqgrqbbg_P0qxuvjul4bXE-DK0fX
1325,metal,1339675,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339675\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339675\1339675.mp3,1339675.mp3,10,5.0,0,1mw7n_cKq5ru_wdYssIbcKg9UnGjTWpsR
1326,metal,1339683,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339683\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339683\1339683.mp3,1339683.mp3,10,5.0,0,1JyRflt7C0asDBsOvIIZh8kylgDWItpUc
1327,metal,1339873,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339873\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339873\1339873.mp3,1339873.mp3,10,5.0,0,1G3gfrKpGqoa15BXIiQ8CYV6brw16gFUp
1328,metal,1339875,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339875\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339875\1339875.mp3,1339875.mp3,10,5.0,0,1n8YDHoved-0Hnw58VTGenrUOIiykb6m_
1329,metal,1339876,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1339876\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1339876\1339876.mp3,1339876.mp3,10,5.0,0,12VEocesrxfVOfyqYmi5AV3EckiMULuv1
1330,metal,1340592,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1340592\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1340592\1340592.mp3,1340592.mp3,10,5.0,0,1v0ib17uM2Oe4BL9DKQquAL2FiKez50EX
1331,metal,1340593,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1340593\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1340593\1340593.mp3,1340593.mp3,10,5.0,0,1X8fYlG62oh17NMBdlRwJaVWdy9VauW2x
1332,metal,1340594,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1340594\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1340594\1340594.mp3,1340594.mp3,10,5.0,0,1sqgr640hCMhmHMl7_moHbW1DzCLaON05
1333,metal,1345952,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1345952\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1345952\1345952.mp3,1345952.mp3,10,5.0,0,1LrV4n7_9n-ewMoWP2vujVUc-pLEgrwOh
1334,metal,1345953,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1345953\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1345953\1345953.mp3,1345953.mp3,10,5.0,0,1BJtT2pyxr8AgdOf-fOsRIRAUT5-7Qd7Q
1335,metal,1345954,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1345954\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1345954\1345954.mp3,1345954.mp3,10,5.0,0,1iWo1PkIN-vHmXe9bmpcXoaqjKC2UvMu4
1336,metal,1345955,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1345955\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1345955\1345955.mp3,1345955.mp3,10,5.0,0,13D-aisgO-qaI4rT2luQul305PnumJ9m-
1337,metal,1345956,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1345956\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1345956\1345956.mp3,1345956.mp3,10,5.0,0,1T0yamN4m36Zhxo1_cZcWwe_hGW42W2QW
1338,metal,1350542,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1350542\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1350542\1350542.mp3,1350542.mp3,10,5.0,0,1ETEOD7wVlUaE_KVUafIXQW-9HOywjxJb
1339,metal,1350543,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1350543\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1350543\1350543.mp3,1350543.mp3,10,5.0,0,1VD8-LyLQ363DU3cYNL90yrFCyT7NDsb0
1340,metal,1350544,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1350544\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1350544\1350544.mp3,1350544.mp3,10,5.0,0,1rEAs8zMuMLmOmZfqp8Mcg5Hos3uRcIl9
1341,metal,1350547,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1350547\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1350547\1350547.mp3,1350547.mp3,10,5.0,0,1t7PGExpECEcUO9fFCkMXhoRXPrLNEbIy
1342,metal,1353822,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1353822\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1353822\1353822.mp3,1353822.mp3,10,5.0,0,1HOV-g_AGU47HiTTExBkhCwwKNeVE7yzn
1343,metal,1354717,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1354717\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1354717\1354717.mp3,1354717.mp3,10,5.0,0,11trqyWc7EV8fdYipS8DgSJMko9-0oqpP
1344,metal,1358446,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1358446\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1358446\1358446.mp3,1358446.mp3,10,5.0,0,1T-8p-dOHMoF8TZxKg124RuNqGAx_6erh
1345,metal,1358447,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1358447\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1358447\1358447.mp3,1358447.mp3,10,5.0,0,1hzBxg7AAqfwc1_elvg2JZIi0Si55cFdZ
1346,metal,1358448,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1358448\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1358448\1358448.mp3,1358448.mp3,10,5.0,0,1sTrHMUVVUTfks0GRqsFcW2nxPWnZ2B3U
1347,metal,1358450,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1358450\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1358450\1358450.mp3,1358450.mp3,10,5.0,0,1U4QGPTfMyU_vHKoM_B8dC6qIDRev99SX
1348,metal,1363579,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1363579\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1363579\1363579.mp3,1363579.mp3,10,5.0,0,1GKk5jzGs1InkfQnbhy14-kDJ87eE2Mqs
1349,metal,1363581,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1363581\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1363581\1363581.mp3,1363581.mp3,10,5.0,0,1elp70Mo1y8KVwvWRd9-DbZL51DS-qNAR
1350,metal,1364619,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1364619\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1364619\1364619.mp3,1364619.mp3,10,5.0,0,1vmyFTG20O0dBgcpO0zeVIuAmTCxwosVh
1351,metal,1364621,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1364621\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1364621\1364621.mp3,1364621.mp3,10,5.0,0,1BmVWvFjjfHjzo53oE_cuZoFxMWZ7dWvK
1352,metal,1364625,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1364625\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1364625\1364625.mp3,1364625.mp3,10,5.0,0,1EsiLnbg5ww-lHYIXaaxkwDl_NWCsUT-R
1353,metal,1364626,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1364626\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1364626\1364626.mp3,1364626.mp3,10,5.0,0,1bXUJm8KMQCxjEF29so7b3vSG4Y9QnBXW
1354,metal,1365049,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365049\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365049\1365049.mp3,1365049.mp3,10,5.0,0,1_zS_vVzG7WCy0jPQiVJAsr6fpscO0qB5
1355,metal,1365050,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365050\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365050\1365050.mp3,1365050.mp3,10,5.0,0,13jyQyYKGcw5TJI-ux_KmQfK90sJn6eYE
1356,metal,1365055,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365055\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365055\1365055.mp3,1365055.mp3,10,5.0,0,1S3qEJgi3jHEOMP6j32Cjv2q4CC2ydp2z
1357,metal,1365074,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365074\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365074\1365074.mp3,1365074.mp3,10,5.0,0,1W-kGN-cw0MYOtvOTNeb9qGN97gEWxsI-
1358,metal,1365077,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365077\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365077\1365077.mp3,1365077.mp3,10,5.0,0,17GaD3O2QJhT345bx1dkfr2JizYBPHKCn
1359,metal,1365119,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365119\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365119\1365119.mp3,1365119.mp3,10,5.0,0,1lM1iyQ5eGnKjocJSeARlFMV-rEYZjnNt
1360,metal,1365120,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365120\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365120\1365120.mp3,1365120.mp3,10,5.0,0,1lHA8dZrXhrzFqCwqRkfRkvs9IdF5A7oL
1361,metal,1365121,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365121\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365121\1365121.mp3,1365121.mp3,10,5.0,0,1v6gTQcCgug9ySSzWka1dwU-ExF-Kud-e
1362,metal,1365122,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365122\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365122\1365122.mp3,1365122.mp3,10,5.0,0,1JxswiK3RPR2FLCQw8fhzXSaAGaxOP5K_
1363,metal,1365123,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365123\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365123\1365123.mp3,1365123.mp3,10,5.0,0,1f2LKkGgCxVkBnh7Z27Sd_kY6g7qw7fol
1364,metal,1365124,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365124\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365124\1365124.mp3,1365124.mp3,10,5.0,0,1V9xRYFMhr-WYWvlX-mq6f9SVxgGpQyqp
1365,metal,1365125,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365125\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365125\1365125.mp3,1365125.mp3,10,5.0,0,1ICakwXZMWNntraSToRkcAyIRn3CtXpPf
1366,metal,1365126,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\metal\1365126\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\metal\1365126\1365126.mp3,1365126.mp3,10,5.0,0,1Q2glN9X8yGtAly5ZKiY5vpDRP6RPGBMf
